customer_id,week,salary_delay_days,savings_balance,discretionary_spend,utility_payment_delay_days,atm_withdrawals,failed_autodebits,lending_app_txns,liquidity_ratio,stress_type,default_next_30_days
729,10,1,50854.82506360401,21043.27616882936,2,3,0,1,3.4632677319277043,Stable,0
729,11,0,51229.227717014815,23320.51627732661,4,0,0,0,3.48876495125122,Stable,0
729,12,0,51498.93287929251,9382.767118100157,1,5,0,1,3.507132159957227,Stable,0
730,1,1,133731.4728435216,22260.981161931046,8,2,0,1,2.3800940293481276,Stable,0
730,2,0,134995.46604250575,22626.79879779915,1,5,0,1,2.402590025257475,Stable,0
730,3,1,136529.54956500125,16501.008462628684,9,4,0,0,2.4298929701422978,Stable,0
730,4,1,137495.25519984338,19412.34030262067,9,3,0,0,2.4470801749694293,Stable,0
730,5,0,139284.41839322442,20930.06804544574,8,4,0,1,2.4789229158257897,Stable,0
730,6,1,138267.48408319466,17785.103255325306,5,3,0,1,2.4608239655332644,Stable,0
730,7,0,139001.33930315252,36681.11665582511,7,5,0,1,2.4738847984867114,Stable,0
730,8,1,139695.76303303894,40617.45088070084,1,5,0,0,2.4862438470950687,Stable,0
730,9,1,140033.6487590585,42149.095202294375,9,3,0,0,2.4922573888739894,Stable,0
730,10,1,140396.85445534516,26056.111633447155,6,4,0,0,2.498721564365189,Stable,0
730,11,0,142808.69515174016,26590.662790737675,5,2,0,0,2.541646445989318,Stable,0
730,12,1,143206.7455304355,14305.07818970931,9,2,0,0,2.5487307718369894,Stable,0
731,1,0,236111.83442745518,27792.150266902532,5,3,0,1,11.77687721990028,Stable,0
731,2,1,236412.37964516593,39590.67690283712,0,0,0,1,11.791867930283733,Stable,0
731,3,0,237809.42050825697,27697.179817828383,1,0,0,1,11.861550073729456,Stable,0
731,4,0,241522.4643447787,28083.259809203984,3,5,0,1,12.046750707492095,Stable,0
731,5,1,240291.87338261184,39178.74724858956,8,4,0,1,11.985370816456557,Stable,0
731,6,1,243855.84032652192,26842.00646094846,1,2,0,0,12.163135735423836,Stable,0
731,7,1,244737.79008993902,34530.49022947842,9,1,0,1,12.207125966167967,Stable,0
731,8,1,248224.256793645,35817.34364702061,3,2,0,0,12.381025298238216,Stable,0
731,9,1,248794.1760541907,20218.98309566949,1,0,0,0,12.409451951112175,Stable,0
731,10,1,249498.7335556732,23588.629640600175,3,0,0,0,12.444594142139744,Stable,0
731,11,1,251366.57301364094,28518.94022150041,9,1,0,1,12.537758959635283,Stable,0
731,12,0,249196.47637496746,17806.119651530717,0,5,0,0,12.429518041805185,Stable,0
732,1,2,36736.68455709111,5974.598039935132,0,1,1,1,3.314256792821724,Moderate,0
732,2,1,35942.27416691182,6390.733834474317,0,2,0,1,3.24258783130049,Moderate,0
732,3,3,35082.9432272995,7504.3914264238865,4,3,0,1,3.1650619620439446,Moderate,0
732,4,1,34329.60372891372,6047.75438356735,8,0,0,0,3.0970982745221196,Moderate,0
732,5,2,32177.733180200714,7544.734371558814,8,4,0,1,2.902963946143582,Moderate,0
732,6,2,31199.033050584276,13161.814130369996,9,2,0,1,2.8146690008641317,Moderate,0
732,7,1,29152.34986157468,8048.906643710078,4,0,0,0,2.6300243127625826,Moderate,0
732,8,1,27452.220378688846,7855.456526630857,9,3,0,0,2.476644503036579,Moderate,0
732,9,3,25587.438524957182,7332.124860638718,4,1,0,0,2.308410325119511,Moderate,0
732,10,2,25191.581909130102,13224.7822352829,5,2,0,0,2.2726975085219916,Moderate,0
732,11,1,24374.056612330678,7425.470298717977,0,4,0,0,2.198943199964006,Moderate,0
732,12,2,23463.3903296877,9263.174245402433,4,1,0,1,2.1167860333706856,Moderate,0
733,1,1,66604.27761325838,14397.472142898772,4,5,0,1,3.260896981983126,Stable,0
733,2,1,66260.84212617505,12775.338553738835,6,5,0,0,3.2440826303608663,Stable,0
733,3,0,67024.43170096964,13316.788980062367,3,2,0,0,3.2814674204847036,Stable,0
733,4,0,66870.08264931985,19958.92498776289,1,5,0,0,3.273910603194089,Stable,0
733,5,0,68138.9098493671,14774.416313093918,5,5,0,0,3.3360314599251972,Stable,0
733,6,0,68202.9601441825,20243.327277307617,0,3,0,0,3.3391673157672415,Stable,0
733,7,1,68905.87212796493,17177.742935583003,2,2,0,0,3.373581375173835,Stable,0
733,8,1,69648.90387840026,7201.554001722307,5,5,0,1,3.4099596691714247,Stable,0
733,9,0,70382.30546019296,10002.359696611367,5,2,0,0,3.4458664771175465,Stable,0
733,10,1,71280.71840011064,20276.609052422406,8,2,0,1,3.4898521211232247,Stable,0
733,11,0,71892.72427787843,12312.197625864128,3,3,0,1,3.5198154837071867,Stable,0
733,12,0,71497.03050832586,18319.527520397416,0,2,0,1,3.5004426045894848,Stable,0
734,1,0,43891.16238973591,16297.240334528557,0,5,0,0,1.835359805942275,Stable,0
734,2,1,43868.04758823467,19466.859430247292,6,5,0,0,1.8343932337375795,Stable,0
734,3,0,44051.06414770325,10187.85013380637,8,1,0,1,1.8420462832077165,Stable,0
734,4,0,44847.579768346346,20527.61487689252,7,5,0,1,1.8753535066973221,Stable,0
734,5,0,45240.45772296571,16466.891201261842,8,1,0,0,1.8917821535430437,Stable,0
734,6,0,45622.4415520353,11395.723218293488,3,1,0,1,1.9077552499073862,Stable,0
734,7,1,45534.77497604208,18691.48135776306,0,4,0,0,1.9040893704651007,Stable,0
734,8,0,45685.41405714056,23055.88412997296,4,3,0,0,1.910388518165889,Stable,0
734,9,0,45276.24782017312,19900.953346447608,7,2,0,1,1.893278757922804,Stable,0
734,10,1,45055.62664595585,12442.222498739084,2,4,0,0,1.8840532279196875,Stable,0
734,11,0,45917.552005159276,13218.86080272061,7,0,0,1,1.9200956354084049,Stable,0
734,12,1,46437.5083976666,13813.281876681873,1,4,0,0,1.9418382143626105,Stable,0
735,1,1,55190.1786546153,7641.586710485292,2,4,0,0,6.7044558933963305,Stable,0
735,2,1,54896.37636261427,5100.328259924317,4,4,0,1,6.668765041217236,Stable,0
735,3,0,54785.78454570724,8899.564646377201,1,0,0,1,6.655330441498619,Stable,0
735,4,0,54952.68556636754,3197.778808044169,4,5,0,0,6.67560543532646,Stable,0
735,5,0,56003.4679158357,8035.0847854471795,4,5,0,0,6.803253580110633,Stable,0
735,6,0,55501.31160894308,8196.94275827993,1,3,0,1,6.742252059673068,Stable,0
735,7,0,56246.38670576053,5168.692390452597,3,2,0,1,6.832763147798761,Stable,0
735,8,0,56685.47690507348,7050.745742691643,3,0,0,0,6.886103451205626,Stable,0
735,9,1,56316.45459326383,6542.809541968616,4,0,0,1,6.841274935090647,Stable,0
735,10,0,56696.66993786988,6558.900043157668,1,3,0,0,6.887463171295797,Stable,0
735,11,0,57809.51973636031,6901.9559980503445,4,1,0,1,7.022651216919746,Stable,0
735,12,1,57564.15469604339,5069.142807542454,5,0,0,1,6.992844480817641,Stable,0
736,1,4,52340.101868412334,18160.824856951494,9,5,0,2,6.315383291804839,Severe,0
736,2,6,44034.464546090516,15774.402852477842,2,2,1,4,5.313220871390485,Severe,0
736,3,7,37044.65977271928,12861.73539417347,3,4,0,1,4.46982747506683,Severe,0
736,4,4,31748.739983060957,9175.169172126443,5,5,2,2,3.8308191017466484,Severe,0
736,5,4,24679.186080634903,12400.16858973835,0,4,1,0,2.9778031349810203,Severe,0
736,6,7,20140.829723653456,9800.090049041084,2,5,1,1,2.430202750457613,Severe,0
736,7,4,16176.92057954221,10040.391625901433,3,2,2,2,1.9519154585855165,Severe,0
736,8,7,12801.989150236548,15646.85912949459,6,1,1,4,1.5446945171129676,Severe,0
736,9,3,11083.168374347626,13320.091937502197,1,3,2,0,1.3373007287526317,Severe,0
736,10,4,9294.609168125604,10817.03436151546,1,5,2,4,1.121492265945738,Severe,1
736,11,5,7214.594623451628,21258.72807856683,6,3,2,2,0.8705166538773784,Severe,1
736,12,7,5762.124995278596,15594.361213425542,1,0,1,1,0.695260930365807,Severe,1
737,1,1,208599.33102686252,17951.981115891667,2,5,0,0,7.064351001901892,Stable,0
737,2,1,207175.09317332943,41749.07352023591,4,5,0,0,7.016118267606798,Stable,0
737,3,0,206454.77759714483,18539.621241009507,2,1,0,1,6.991724315635543,Stable,0
737,4,1,206186.50183733916,31220.9151313865,1,5,0,1,6.98263898385025,Stable,0
737,5,0,207922.9115960805,36886.82546515104,5,0,0,0,7.041443621230879,Stable,0
737,6,1,207458.59846508736,42958.1786958532,3,2,0,0,7.025719357322741,Stable,0
737,7,0,209891.96967564983,26000.88841841362,1,4,0,0,7.108127044177319,Stable,0
737,8,0,209433.65680145207,15969.089754306136,5,1,0,1,7.092605982838889,Stable,0
737,9,1,207503.08620640708,35599.815997659716,3,0,0,0,7.02722596340061,Stable,0
737,10,0,208673.34398412146,35707.022302678866,2,4,0,1,7.0668574984768915,Stable,0
737,11,1,212021.01800887537,39220.94246552872,9,1,0,0,7.180228640341991,Stable,0
737,12,1,211595.68322657494,19929.596694631116,6,3,0,0,7.165824403373939,Stable,0
738,1,3,52143.04128502645,12612.282465743385,2,4,1,3,2.1222378359750427,Severe,0
738,2,3,45516.0222042047,21380.279038242537,0,2,1,1,1.8525161188206742,Severe,0
738,3,7,36082.17181575835,16901.15688771066,3,3,1,0,1.4685555031778357,Severe,0
738,4,3,28981.843635966205,19000.9039756226,1,4,1,3,1.1795699599559477,Severe,1
738,5,5,21877.05276564116,13987.961966304827,9,4,1,1,0.8904027838552373,Severe,1
738,6,5,18870.208136783793,23106.734054797093,3,1,1,3,0.7680232816053005,Severe,1
738,7,7,14782.228893704845,22476.17730242488,1,2,0,4,0.6016412676579459,Severe,0
738,8,4,11170.951070918336,15137.005821813957,3,3,0,1,0.4546611483004676,Severe,0
738,9,6,9570.429970894289,20459.396986013922,7,1,1,4,0.3895194467035024,Severe,1
738,10,6,8126.1886312464585,25936.564851234183,7,2,0,0,0.33073837947488127,Severe,0
738,11,5,6502.64240280184,15381.793022676193,5,0,1,4,0.26465954806139436,Severe,1
738,12,3,5088.858428680463,9654.301410258424,7,3,2,1,0.2071181049880087,Severe,1
739,1,1,65944.98020366604,12351.828757272271,9,0,0,1,7.460359315538004,Stable,0
739,2,0,65916.89834225108,9960.22744737814,6,0,0,1,7.4571824129783595,Stable,0
739,3,0,66874.81799010673,8772.021861893005,4,4,0,1,7.565551916560674,Stable,0
739,4,0,66967.50941653685,14433.47243141574,7,5,0,0,7.576038102840551,Stable,0
739,5,0,67238.04167561814,20742.419337542713,8,1,0,0,7.606643432510183,Stable,0
739,6,1,67659.01660838931,16337.754455188715,1,3,0,1,7.654268350306926,Stable,0
739,7,1,67054.3549440335,18925.760007257086,6,4,0,1,7.585862942245635,Stable,0
739,8,1,66620.10051394372,11413.356495468744,8,5,0,0,7.536735714171133,Stable,0
739,9,0,66943.58035068764,18934.80414741257,2,0,0,1,7.573331006276582,Stable,0
739,10,1,67657.00193135708,20497.19102723877,2,1,0,1,7.654040429781076,Stable,0
739,11,0,68480.49950383004,20075.803106493997,6,4,0,0,7.747202756422885,Stable,0
739,12,1,69719.73134176918,20565.518188051756,7,2,0,1,7.887397123874777,Stable,0
740,1,0,100719.85813875377,17033.5726441295,6,2,0,0,6.351786116272362,Stable,0
740,2,1,99963.87032315617,7810.9367602548955,5,1,0,0,6.304110583364355,Stable,0
740,3,1,101431.24266762334,16226.316426480647,7,5,0,0,6.3966487923851485,Stable,0
740,4,1,103350.64388993873,21974.72776106485,4,1,0,0,6.517693701112717,Stable,0
740,5,0,103725.40220087765,10498.84288710915,7,1,0,0,6.541327418240279,Stable,0
740,6,0,104187.38786207692,10906.169781551096,7,0,0,1,6.570462031443168,Stable,0
740,7,1,103236.77105650744,18796.272317583203,5,0,0,1,6.510512437201353,Stable,0
740,8,1,104606.96798371222,20594.250081709095,1,0,0,0,6.596922386337587,Stable,0
740,9,1,104820.32344693867,15530.058122849443,0,0,0,0,6.610377411932298,Stable,0
740,10,0,104381.66484646939,19542.89452780519,2,3,0,0,6.582713893935621,Stable,0
740,11,0,104124.11916717663,14626.453125727745,2,4,0,0,6.5664720613887155,Stable,0
740,12,0,104648.39804406457,22979.83767304503,0,5,0,1,6.599535127131759,Stable,0
741,1,1,146974.6522358205,20368.06481049832,6,2,0,1,12.211037090819321,Stable,0
741,2,1,149720.61788436587,28349.594836304022,5,3,0,0,12.439179072272712,Stable,0
741,3,1,150037.50595683255,31433.193510762198,1,0,0,1,12.465506959072677,Stable,0
741,4,0,151429.55475658464,16259.388742998615,2,5,0,1,12.581162000723868,Stable,0
741,5,1,154041.26858716234,17768.88669800224,3,3,0,0,12.798149991310298,Stable,0
741,6,1,153624.4870274742,25140.2020238734,9,1,0,1,12.763522693291893,Stable,0
741,7,1,155470.98739842337,16958.842283814745,1,4,0,1,12.916934755677277,Stable,0
741,8,1,158564.65518260768,21080.734375399974,2,1,0,1,13.17396473659354,Stable,0
741,9,1,157246.41723927855,16808.2919797084,5,3,0,1,13.06444209322855,Stable,0
741,10,0,157740.79125482807,18944.087118147363,3,0,0,1,13.105515974668503,Stable,0
741,11,1,160526.19846054356,10957.47055916666,4,1,0,1,13.336934863467462,Stable,0
741,12,1,159527.19111045945,25681.237170682296,8,5,0,1,13.253934729632785,Stable,0
742,1,0,75077.400061621,11256.211326653221,3,3,0,1,12.987715620844117,Stable,0
742,2,0,75921.17941844012,8814.664146058818,4,2,0,1,13.133681867998535,Stable,0
742,3,1,76744.95336907943,9434.275060135285,0,0,0,0,13.27618735963758,Stable,0
742,4,1,76360.74882528865,6233.034947938497,1,0,0,1,13.20972342573876,Stable,0
742,5,0,76620.75417020934,13077.493463695513,4,4,0,0,13.25470201419491,Stable,0
742,6,0,76016.65414757622,9449.597190478482,1,5,0,1,13.150198138273996,Stable,0
742,7,1,76340.62213515025,8613.085227650354,3,5,0,1,13.206241689188321,Stable,0
742,8,0,76461.46554229507,6530.037890660096,6,1,0,1,13.227146512815175,Stable,0
742,9,1,77964.66132575144,9056.730835723065,0,2,0,1,13.48718587675105,Stable,0
742,10,1,77598.51800370742,5024.327472530098,6,2,0,0,13.423846371929683,Stable,0
742,11,1,77871.85096251415,11049.588731029526,5,2,0,1,13.471130517836066,Stable,0
742,12,0,79044.61956083661,5944.374529071981,6,3,0,0,13.674008947717317,Stable,0
743,1,0,79776.493959403,15864.948533664201,9,2,0,1,3.876721700531423,Stable,0
743,2,1,80185.07101596089,17946.132311343586,8,4,0,0,3.8965764154090063,Stable,0
743,3,0,80961.33578291172,20565.73445548632,3,5,0,0,3.9342988361126245,Stable,0
743,4,1,81308.00208196841,19021.002948658774,4,3,0,1,3.951145010940512,Stable,0
743,5,0,81478.96671525243,15842.483572894154,2,1,0,0,3.959453000812978,Stable,0
743,6,1,82026.84218240784,16181.521639417719,7,4,0,0,3.9860768922288004,Stable,0
743,7,0,82503.16671930667,17891.44797793197,1,1,0,0,4.009223781456985,Stable,0
743,8,0,83442.13523619324,13438.42187168482,3,3,0,0,4.054852756169541,Stable,0
743,9,1,83015.62394715006,14003.409824679688,6,5,0,0,4.034126531091303,Stable,0
743,10,1,83887.01500653052,19647.127545473882,7,2,0,1,4.076471593676635,Stable,0
743,11,1,85180.30928168425,18683.39499012958,9,1,0,0,4.139318953002967,Stable,0
743,12,0,85398.40018147687,20564.109755131994,9,4,0,1,4.149917033740191,Stable,0
744,1,1,69073.73152949035,30467.318003414348,0,3,0,0,4.799463726855758,Stable,0
744,2,1,69683.77871217234,12440.918062782917,4,4,0,1,4.841851755707257,Stable,0
744,3,1,69578.09324358194,17492.783225016847,5,5,0,1,4.8345083914250075,Stable,0
744,4,1,70277.39004196435,13552.930939639118,4,0,0,1,4.883097768947051,Stable,0
744,5,0,71584.06584201023,22469.270723053385,1,0,0,1,4.973889781572038,Stable,0
744,6,1,72758.71497120002,23906.441305021584,2,2,0,1,5.055508158956532,Stable,0
744,7,1,72771.50632303437,19520.543732788672,1,5,0,0,5.056396942981761,Stable,0
744,8,0,72103.95091436345,26131.387986283687,7,0,0,1,5.010013058708554,Stable,0
744,9,1,72450.17952420795,23111.935911576707,2,3,0,1,5.034070129571143,Stable,0
744,10,0,72859.7831293295,26035.207493358605,6,3,0,1,5.062530697744312,Stable,0
744,11,1,73648.08787809325,27090.03463315454,0,4,0,1,5.1173046322578175,Stable,0
744,12,1,73713.86969069213,29961.812772000867,6,1,0,1,5.121875362931609,Stable,0
745,1,7,34979.63233618197,5873.889299536772,6,0,1,2,2.37631693697525,Severe,0
745,2,4,27721.865109239883,8620.571541853891,3,0,0,1,1.8832655801098777,Severe,0
745,3,5,24861.274831291586,15976.566411605165,7,4,0,1,1.6889333738161039,Severe,0
745,4,7,21582.40516565017,9228.067701568527,3,2,0,4,1.4661856489196754,Severe,0
745,5,7,16710.036258533917,7060.7058633533925,6,3,1,4,1.1351846639494683,Severe,1
745,6,6,13536.700111494947,15639.094732018433,0,1,0,4,0.9196062850674114,Severe,0
745,7,6,10465.206838274984,15054.227710143765,1,2,0,2,0.7109465308192678,Severe,0
745,8,6,8095.71662493776,10005.13144679969,3,5,1,4,0.5499768650481914,Severe,1
745,9,6,7144.41527885988,7791.7570444631865,2,2,0,3,0.4853508712948517,Severe,0
745,10,7,5943.795242234427,6970.333037028558,5,4,0,0,0.4037875861097816,Severe,0
745,11,7,4520.687005986043,11809.305842972359,6,3,2,4,0.3071097201892752,Severe,1
745,12,3,3437.7374293864536,11828.492814261304,3,2,0,2,0.23354029567300053,Severe,0
746,1,2,72685.30018685329,15987.691453843383,8,5,0,0,3.5388007851638683,Moderate,0
746,2,1,70012.70152169632,11976.377552457805,3,5,0,0,3.408681019126278,Moderate,0
746,3,2,68179.0101546746,19155.561993466017,6,2,0,0,3.3194048046416005,Moderate,0
746,4,3,67431.82234483231,15476.073915759476,9,0,1,1,3.283026763946475,Moderate,0
746,5,3,65424.59481083379,13934.286550584926,0,5,0,0,3.1853016619649708,Moderate,0
746,6,2,62525.88809770023,17826.231002652716,1,0,0,1,3.0441734618195966,Moderate,0
746,7,1,59840.44362970602,18202.91380278951,4,2,0,1,2.913428277202876,Moderate,0
746,8,2,57829.735511471554,10641.964139847692,4,4,0,0,2.815533717377828,Moderate,0
746,9,1,56030.34754680982,6987.984158940523,0,2,0,1,2.727927619228823,Moderate,0
746,10,1,54448.10346165003,6713.75799564888,9,3,0,1,2.650893520222693,Moderate,0
746,11,3,51353.53452181312,8408.306258189436,5,1,0,1,2.5002294524416353,Moderate,0
746,12,2,49604.53436250933,7871.131724715962,1,4,1,0,2.415076565666938,Moderate,0
747,1,3,55618.08260183702,27096.619469939775,3,0,0,1,1.636681718697136,Moderate,0
747,2,3,52718.878909795836,15998.615576283677,1,2,0,1,1.551366413681815,Moderate,0
747,3,3,51899.13590350443,14915.404672141658,5,2,0,0,1.5272437124007991,Moderate,0
747,4,3,51341.16884196681,19507.130917540282,6,4,0,0,1.5108243313913645,Moderate,0
747,5,2,50547.33989085115,25073.250890789346,2,3,0,0,1.4874642069267248,Moderate,0
747,6,3,48818.19524092156,26814.652500325425,0,4,0,0,1.4365804060991634,Moderate,0
747,7,3,47409.25462781514,28750.444993045996,4,1,0,0,1.3951192978349773,Moderate,0
747,8,1,45154.616588528406,26910.484958433113,6,4,0,1,1.3287717236548875,Moderate,0
747,9,1,43494.11584182905,21283.773709250658,9,4,0,1,1.2799079173374073,Moderate,0
747,10,1,42625.87972422808,11396.234330339588,1,1,0,0,1.2543582019442492,Moderate,0
747,11,1,41428.64733145481,15957.504209307144,8,3,0,1,1.2191270634616127,Moderate,0
747,12,1,40351.77804874258,18591.026252187818,4,4,0,0,1.1874378684014544,Moderate,0
748,1,1,106277.79795168097,12905.681166303655,5,5,0,0,10.173880331880573,Stable,0
748,2,0,105932.77459049264,9534.504721753623,3,5,0,0,10.140851548295602,Stable,0
748,3,0,107645.97435703341,14484.177696846356,3,4,0,1,10.304854658496625,Stable,0
748,4,0,109578.62048321884,12267.101862195877,1,3,0,0,10.489865176127246,Stable,0
748,5,0,109212.6255053367,15923.65888016882,1,2,0,1,10.454828798080205,Stable,0
748,6,0,109016.96415134273,16197.155180937456,2,3,0,0,10.436098308368578,Stable,0
748,7,1,107988.15896097294,8965.047564016693,6,3,0,0,10.33761169034137,Stable,0
748,8,0,107482.96494301708,8487.673187013193,1,2,0,1,10.289249910344747,Stable,0
748,9,1,106909.91857801448,17576.48777622123,5,2,0,0,10.234392684710413,Stable,0
748,10,1,108663.1050508369,12320.319616899726,9,3,0,1,10.402223687212707,Stable,0
748,11,1,108969.69546324671,14232.956689503733,8,3,0,1,10.431573318338652,Stable,0
748,12,1,110381.02005871623,8259.263370717557,7,2,0,0,10.566678183329124,Stable,0
749,1,1,109381.1819316079,26388.41488191515,8,4,0,1,8.165044626251737,Stable,0
749,2,0,110865.5295576199,19116.470938905117,2,0,0,0,8.275847640017275,Stable,0
749,3,1,110106.92630412708,14749.879314889076,3,3,0,0,8.219219714545948,Stable,0
749,4,1,109174.8196680064,10536.361806097912,5,2,0,1,8.149640174940046,Stable,0
749,5,1,109828.32061568447,9038.519505997205,7,1,0,0,8.198422463692655,Stable,0
749,6,1,110067.15225112159,22966.74220448922,1,1,0,1,8.216250676252326,Stable,0
749,7,0,109576.10239474048,24279.086619261005,7,4,0,0,8.17959497441896,Stable,0
749,8,1,109638.10530850182,24821.32390686518,1,5,0,1,8.184223344206877,Stable,0
749,9,0,111017.5101873742,10750.981117196034,7,3,0,0,8.28719263192864,Stable,0
749,10,0,110344.2272186991,11676.478294527922,6,3,0,1,8.236933662440043,Stable,0
749,11,1,110228.34676158905,18488.046437986763,3,0,0,1,8.228283462406498,Stable,0
749,12,0,110138.91160982053,15286.42374532096,9,4,0,1,8.221607341409724,Stable,0
750,1,1,190248.17290095173,18530.116406864046,2,5,0,1,12.85707140376647,Stable,0
750,2,1,191231.0591915371,16623.933671443672,8,5,0,1,12.923495375293484,Stable,0
750,3,0,191617.9594885162,27540.98680895467,5,0,0,1,12.949642300483609,Stable,0
750,4,0,193323.83574206295,12720.405040391997,1,3,0,0,13.064926313272833,Stable,0
750,5,0,192442.52039932692,12819.121617030509,0,0,0,0,13.005366559725601,Stable,0
750,6,0,192959.06734201952,25050.33378383127,3,4,0,0,13.040275073296733,Stable,0
750,7,1,193181.95461970987,27595.593324339647,8,0,0,1,13.055337912537496,Stable,0
750,8,0,191341.3628904067,18382.566443015905,3,4,0,1,12.930949757171856,Stable,0
750,9,1,190464.17806806762,13311.379774270934,0,2,0,1,12.871669146361546,Stable,0
750,10,0,189522.4060969277,25174.028322713435,1,2,0,0,12.808023702127421,Stable,0
750,11,0,193265.7189873816,32894.034259265376,1,2,0,1,13.06099875248053,Stable,0
750,12,1,194018.95178504387,25441.61678055016,8,3,0,0,13.111902620389131,Stable,0
751,1,1,78485.07421002735,23909.456314602736,4,1,1,0,3.292575860092802,Moderate,0
751,2,3,77244.69716271631,10225.060387143949,9,1,0,0,3.2405400358995227,Moderate,0
751,3,1,74791.59363347755,21372.641820171208,7,4,0,0,3.137628373472272,Moderate,0
751,4,2,73507.66109195747,24552.623361241145,0,4,0,0,3.0837653258196207,Moderate,0
751,5,3,71434.03034908412,16682.855645912223,1,1,0,0,2.996773160806686,Moderate,0
751,6,2,66853.76466286411,16265.439912160333,5,4,0,1,2.8046236039253007,Moderate,0
751,7,3,63881.85140725754,18734.939914685358,0,5,1,0,2.6799470339890283,Moderate,0
751,8,3,62177.51061402823,8574.973789380285,7,0,0,1,2.6084471799130635,Moderate,0
751,9,2,58623.72356948318,21112.050402575696,0,5,0,1,2.4593600629987415,Moderate,0
751,10,2,55161.138369148015,8861.120766294904,9,4,0,1,2.314099011023058,Moderate,0
751,11,3,51378.71124746711,18763.671705304594,2,1,0,1,2.155420072909552,Moderate,0
751,12,3,49753.05446679369,15826.745145519148,3,0,0,1,2.087221140479192,Moderate,0
752,1,7,51776.76212317345,16952.060712978764,2,3,1,4,1.7491083225622857,Severe,0
752,2,3,44698.40051684057,24729.32835445814,5,3,0,4,1.5099890596333092,Severe,0
752,3,3,36384.4800510606,15101.520510992654,8,3,2,1,1.229130487495825,Severe,0
752,4,5,28087.407977018138,28450.803235445415,7,3,2,3,0.9488410830892192,Severe,1
752,5,5,22980.94713362376,25236.259508072166,1,0,1,2,0.7763360288185119,Severe,1
752,6,7,18867.5119115132,23683.667958924838,1,5,0,3,0.6373770926803585,Severe,0
752,7,3,14659.233531180946,24662.339718563762,1,2,1,0,0.495214191083936,Severe,1
752,8,6,12612.070309874463,25604.621946744588,4,2,2,2,0.4260574867787823,Severe,1
752,9,4,10006.085293290998,13390.420628728793,0,3,1,4,0.3380228184436859,Severe,1
752,10,3,7628.77617849664,11253.927959481061,1,3,0,2,0.25771321646243456,Severe,0
752,11,6,6359.542689931282,21168.12700232211,5,2,0,2,0.21483632020455085,Severe,0
752,12,6,4939.872688057119,20568.38223542414,7,4,1,0,0.16687741907313497,Severe,1
753,1,0,64051.65047712752,15121.414019304628,7,3,0,0,9.390207391506975,Stable,0
753,2,1,63817.526407409285,13627.510086879694,0,0,0,1,9.355883942327738,Stable,0
753,3,0,64920.165487137325,18042.08041556215,5,3,0,0,9.517534884333113,Stable,0
753,4,1,65781.54094987942,13356.660999874728,1,5,0,0,9.643815693287317,Stable,0
753,5,0,66835.83915875916,12607.87236968275,7,2,0,0,9.798379685942125,Stable,0
753,6,0,67376.37248426572,16393.42652772867,0,4,0,1,9.877623858273642,Stable,0
753,7,1,68560.78437705757,6583.327031585806,3,4,0,0,10.051262995242555,Stable,0
753,8,1,69129.38376737454,13145.052629303002,5,5,0,0,10.134621755836356,Stable,0
753,9,0,69092.15165773375,7566.71784871136,6,5,0,0,10.129163391710748,Stable,0
753,10,1,68707.44399321925,13773.417006988779,7,1,0,1,10.072763834041528,Stable,0
753,11,1,70050.27995846742,11645.946358506479,7,3,0,0,10.269628522344252,Stable,0
753,12,0,71429.43277056536,13283.574695544117,9,5,0,0,10.471817393883233,Stable,0
754,1,0,165463.02194899324,23317.553456222446,2,4,0,1,5.165896870130662,Stable,0
754,2,0,167180.38987765252,19621.164366603378,2,4,0,0,5.219514563697619,Stable,0
754,3,0,166552.86874127618,23532.702346661237,4,1,0,0,5.199922817843088,Stable,0
754,4,0,166772.18754843212,21255.536406595413,3,1,0,0,5.206770138326555,Stable,0
754,5,0,166002.69417677852,16665.15470023837,8,5,0,1,5.182745898025679,Stable,0
754,6,1,168429.89103295247,21117.79752263146,3,3,0,0,5.2585250569870405,Stable,0
754,7,0,171051.7986076506,19344.280665746093,1,1,0,0,5.340383250886583,Stable,0
754,8,0,172625.55491865615,20841.507960444105,8,5,0,0,5.389517267089177,Stable,0
754,9,0,173749.68199243417,22062.581422761603,7,2,0,1,5.424613474469272,Stable,0
754,10,0,173032.40108168728,11087.627131837908,1,2,0,0,5.4022193517934864,Stable,0
754,11,1,175850.4096412307,15100.802504731184,0,2,0,1,5.490199985933207,Stable,0
754,12,1,175464.7844181402,25055.976347294203,3,2,0,0,5.478160437099022,Stable,0
755,1,1,129840.69148888568,10082.714099595141,6,4,0,0,12.354385487025091,Stable,0
755,2,0,130854.88390999213,13338.544520402955,0,5,0,0,12.450886237172751,Stable,0
755,3,1,131580.55199398432,23281.335933400038,3,0,0,1,12.519933799554517,Stable,0
755,4,1,130763.59418642927,15128.38327067832,1,0,0,0,12.442199989256425,Stable,0
755,5,1,131692.97403725403,23734.57681043139,4,2,0,1,12.530630794802049,Stable,0
755,6,1,131775.87575302314,18700.415622988832,7,0,0,1,12.538518920954203,Stable,0
755,7,1,132121.15557604143,12195.699274010849,2,3,0,0,12.571372412302292,Stable,0
755,8,1,133996.78744201313,13005.590481841456,1,3,0,1,12.749839415506337,Stable,0
755,9,1,136074.83272512865,18000.917037825588,1,1,0,0,12.947566123464458,Stable,0
